current_status_date,sponsor_role,link,display_number,party,title 
1975-08-09,"{'website': '', 'description': ""Representative for California's 21st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 12329, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 402900, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 21, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr9091,H.R. 9091,Democrat,H.R. 9091 (94th): A bill to provide that certain unemployment compensation funds may be used for repayable loans to the Virgin Islands.
1975-04-30,"{'website': '', 'description': ""Representative for New York's 25th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 16200, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 404097, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 25, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr2808,H.R. 2808,Republican,"H.R. 2808 (94th): An Act to amend the joint resolution of July 18, 1939 (53 Stat. 1062), to provide for the acceptance of additional lands for the Home of Franklin D. Roosevelt National Historic Site, and for other purposes."
1975-12-09,"{'website': '', 'description': ""Representative for Texas's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 8898, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 401837, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr6692,H.R. 6692,Democrat,"H.R. 6692 (94th): A bill to authorize appropriations for the period July 1, 1976 through September 30, 1976."
1976-10-11,"{'website': '', 'description': ""Representative for Texas's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 37342, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 410692, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr7108,H.R. 7108,Democrat,"H.R. 7108 (94th): A bill to authorize appropriations for environmental research, development, and demonstration."
1976-09-28,"{'website': '', 'description': ""Representative for Virginia's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'VA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 33742, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 409582, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr3348,H.R. 3348,Democrat,"H.R. 3348 (94th): An Act to amend title 38, United States Code, in order to extend and improve the program of exchange of medical information between the Veterans’ Administration and the medical community, and for other purposes."
1976-08-14,"{'website': '', 'description': ""Representative for Colorado's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 22391, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 406046, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr2941,H.R. 2941,Republican,H.R. 2941 (94th): A bill for the relief of Susan Rosemary Harwood.
1976-09-21,"{'website': '', 'description': ""Representative for Virginia's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'VA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 33742, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 409582, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10394,H.R. 10394,Democrat,H.R. 10394 (94th): A bill to amend title 38 of the United States Code to promote the care and treatment of veterans in State veterans’ homes.
1975-10-17,"{'website': '', 'description': ""Representative for Massachusetts's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 8135, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 401568, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr8070,H.R. 8070,Democrat,H.R. 8070 (94th): Department of Housing and Urban Development-Independent Agencies Appropriation Act
1976-08-14,"{'website': '', 'description': ""Representative for Minnesota's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 22881, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 406186, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr11076,H.R. 11076,Democrat,H.R. 11076 (94th): A bill for the relief of Ok Ja Choi.
1976-08-06,"{'website': '', 'description': ""Representative for Wisconsin's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'WI', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 2489, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 400300, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr2943,H.R. 2943,Democrat,H.R. 2943 (94th): A bill for the relief of the estate of James J. Caldwell.
1975-12-31,"{'website': '', 'description': ""Representative for Minnesota's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 31635, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 408973, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr8304,H.R. 8304,Republican,"H.R. 8304 (94th): An Act to amend the national reading improvement program to provide more flexibility in the types of projects which can be funded, and for other purposes."
1976-05-22,"{'website': '', 'description': ""Representative for Ohio's 11th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OH', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 36005, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 410270, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 11, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr5227,H.R. 5227,Republican,H.R. 5227 (94th): A bill for the relief of Frank M. Russell.
1975-12-20,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 25803, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hjres733,H.J.Res. 733,Democrat,"H.J.Res. 733 (94th): Joint resolution making further continuing appropriations for the fiscal year 1976, and for other purposes."
1976-09-30,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 25803, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hjres1096,H.J.Res. 1096,Democrat,"H.J.Res. 1096 (94th): Joint resolution making supplemental appropriations for the Department of Defense for the repair and replacement of facilities on Guam damaged or destroyed by Typhoon Pamela, and for other purposes."
1976-04-01,"{'website': '', 'description': ""Representative for Texas's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 37342, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 410692, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr8507,H.R. 8507,Democrat,H.R. 8507 (94th): A bill to revise the per diem allowance authorized for members of the American Battle Monuments Commission when in a travel status.
1976-09-04,"{'website': '', 'description': ""Representative for Florida's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 10936, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 402463, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10370,H.R. 10370,Democrat,"H.R. 10370 (94th): A bill to amend the act of January 3, 1975, establishing the Canaveral National Seashore."
1976-04-08,"{'website': '', 'description': ""Representative for New Jersey's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 32971, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 409344, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10624,H.R. 10624,Democrat,H.R. 10624 (94th): An Act to amend chapter IX of the Bankruptcy Act to provide by voluntary reorganization procedures for the adjustment of the debts of municipalities.
1975-06-10,"{'website': '', 'description': ""Representative for North Carolina's 11th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 37297, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 410682, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 11, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr4109,H.R. 4109,Democrat,H.R. 4109 (94th): A bill to amend the Grand Canyon National Park Enlargement Act (88 Stat. 2089).
1975-11-14,"{'website': '', 'description': ""Representative for Oregon's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OR', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 38324, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 411028, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10585,H.R. 10585,Democrat,"H.R. 10585 (94th): A bill to increase the temporary debt limitation until March 15, 1976."
1976-08-09,"{'website': '', 'description': ""Representative for West Virginia's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'WV', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 28067, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 407818, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr1762,H.R. 1762,Democrat,H.R. 1762 (94th): A bill for the relief of Mrs. Lessie Edwards.
1976-09-14,"{'website': '', 'description': ""Representative for New Jersey's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 32971, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 409344, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr3884,H.R. 3884,Democrat,H.R. 3884 (94th): National Emergencies Act
1975-08-09,"{'website': '', 'description': ""Representative for Illinois's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 33248, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 409422, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr4241,H.R. 4241,Democrat,H.R. 4241 (94th): A bill to designate the John C. Kluczynski Federal Building.
1976-05-22,"{'website': '', 'description': ""Representative for California's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 24626, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 406725, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr2776,H.R. 2776,Democrat,H.R. 2776 (94th): A bill for the relief of Candido Badua.
1975-07-02,"{'website': '', 'description': ""Representative for Ohio's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OH', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 6231, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 400959, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr5398,H.R. 5398,Democrat,H.R. 5398 (94th): Emergency Homeowners’ Relief Act
1976-06-05,"{'website': '', 'description': ""Representative for Massachusetts's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 25568, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 407035, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr9630,H.R. 9630,Democrat,H.R. 9630 (94th): Educational Broadcasting Facilities and Telecommunications Demonstration Act
1975-06-27,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 25803, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hjres499,H.J.Res. 499,Democrat,"H.J.Res. 499 (94th): Joint resolution making continuing appropriations for the fiscal year 1976, and for other purposes."
1975-08-09,"{'website': '', 'description': ""Representative for California's 32nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 5822, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 400844, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 32, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr8564,H.R. 8564,Democrat,H.R. 8564 (94th): A bill to amend the Federal Aviation Act of 1958 relating to war risk insurance.
1976-04-13,"{'website': '', 'description': ""Representative for Massachusetts's 12th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 36650, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 410496, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 12, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr200,H.R. 200,Democrat,H.R. 200 (94th): Interim Fisheries Zone Extension and Management Act
1976-03-25,"{'website': '', 'description': ""Representative for California's 41st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 40510, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 411765, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 41, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr4034,H.R. 4034,Republican,"H.R. 4034 (94th): A bill to designate the Veterans’ Administration hospital in Loma Linda, Calif., as the “Jerry L. Pettis Memorial Veterans’ Hospital”, and for other purposes."
1975-12-23,"{'website': '', 'description': ""Representative for Texas's 16th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 39834, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 411551, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 16, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr6642,H.R. 6642,Democrat,"H.R. 6642 (94th): An Act to provide for allotment or assignment of payments from civil service annuities, and for other purposes."
1975-07-07,"{'website': '', 'description': ""Representative for Texas's 20th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 18014, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 404634, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 20, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr2109,H.R. 2109,Democrat,"H.R. 2109 (94th): A bill for the relief of Captain George Moore, Jr. of the United States Air Force."
1976-08-14,"{'website': '', 'description': ""Representative for California's 43rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 9523, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 402026, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 43, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr5648,H.R. 5648,Republican,H.R. 5648 (94th): A bill for the relief of Violetta Cebreros.
1976-05-29,"{'website': '', 'description': ""Representative for Illinois's 23rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 31443, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 408907, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 23, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr8089,H.R. 8089,Democrat,"H.R. 8089 (94th): A bill to amend section 404(d) of title 37, United States Code, relating to per diem expenses of members of the uniformed services traveling on official business."
1975-12-31,"{'website': '', 'description': ""Representative for Illinois's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 27566, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 407660, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10792,H.R. 10792,Democrat,H.R. 10792 (94th): A bill for the relief of Jana Hlavaty.
1975-10-01,"{'website': '', 'description': ""Representative for Ohio's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OH', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 6231, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 400959, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hjres672,H.J.Res. 672,Democrat,H.J.Res. 672 (94th): Joint resolution to extend by 2 months the expiration date of the Defense Production Act of 1950 and to extend the funding of the National Commission on Productivity and Work Quality for 2 months.
1975-12-12,"{'website': '', 'description': ""Representative for Oregon's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OR', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 38324, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 411028, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10027,H.R. 10027,Democrat,"H.R. 10027 (94th): An Act to authorize the Secretary of Agriculture to enter into cooperative agreements which benefit certain Forest Service programs and to advance or reimburse funds to cooperators for work performed, and for other purposes."
1976-08-19,"{'website': '', 'description': ""Representative for Alabama's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 16442, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 404173, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr9414,H.R. 9414,Democrat,"H.R. 9414 (94th): A bill for the relief of TV Facts, Rochester, New York."
1975-08-09,"{'website': '', 'description': 'Delegate for the Virgin Islands', 'role_type_label': 'Representative', 'current': False, 'state': 'VI', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 13693, 'congress_numbers': [94], 'title_long': 'Delegate', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 403314, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 0, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr7710,H.R. 7710,Democrat,H.R. 7710 (94th): An Act to amend the Tariff Schedules of the United States to provide duty free treatment to watches and watch movements manufactured in any insular possession of the United States if foreign materials do not exceed 70 percent of the tota
1975-12-27,"{'website': '', 'description': ""Representative for California's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 22362, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 406034, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr6874,H.R. 6874,Democrat,"H.R. 6874 (94th): A bill to amend the Small Reclamation Projects Act of 1956, as amended."
1975-12-31,"{'website': '', 'description': ""Representative for Illinois's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 33248, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 409422, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10284,H.R. 10284,Democrat,"H.R. 10284 (94th): An Act to amend title XVIII of the Social Security Act, and for other purposes."
1976-07-14,"{'website': '', 'description': ""Representative for Mississippi's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MS', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 8382, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 401644, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10930,H.R. 10930,Democrat,H.R. 10930 (94th): An Act to repeal section 610 of the Agricultural Act of 1970 pertaining to the use of Commodity Credit Corporation funds for research and promotion and to amend section 7(e) of the Cotton Research and Promotion Act to provide for an add
1976-08-14,"{'website': '', 'description': ""Representative for Florida's 11th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 33068, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 409368, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 11, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr4053,H.R. 4053,Democrat,H.R. 4053 (94th): A bill for the relief of Roderic Patrick Stafford.
1975-12-23,"{'website': '', 'description': ""Representative for Texas's 16th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 39834, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 411551, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 16, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr1753,H.R. 1753,Democrat,"H.R. 1753 (94th): A bill to amend section 141 of title 13, United States Code, to provide for the transmittal of each of the several States of the tabulation of population of that State obtained in each decennial census and desired for the apportionment o"
1976-10-17,"{'website': '', 'description': ""Representative for Texas's 24th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1975-01-14', 'id': 27675, 'congress_numbers': [94], 'title_long': 'Representative', 'enddate': '1977-01-03', 'senator_rank': None, 'person': 407691, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 24, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/94/hr10101,H.R. 10101,Democrat,"H.R. 10101 (94th): An Act to amend the Internal Revenue Code of 1954 to exempt certain aircraft museums from Federal fuel taxes and the Federal tax on the use of civil aircraft, and for other purposes."
