current_status_date,sponsor_role,link,display_number,party,title 
1984-10-19,"{'website': '', 'description': ""Representative for Florida's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'FL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 3746, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400439, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1865,H.R. 1865,Republican,H.R. 1865 (98th): A bill for the relief of Nery De Maio.
1983-08-12,"{'website': '', 'description': ""Representative for New Jersey's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 16431, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404170, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1646,H.R. 1646,Democrat,H.R. 1646 (98th): Railroad Retirement Solvency Act of 1983
1984-10-11,"{'website': '', 'description': ""Representative for Washington's 5th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'WA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 16531, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404193, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 5, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5221,H.R. 5221,Democrat,"H.R. 5221 (98th): A bill to extend through September 30, 1988, the period during which amendments to the United States Grain Standards Act contained in section 155 of the Omnibus Budget Reconciliation Act of 1981 remain effective, and for other purposes."
1984-10-19,"{'description': 'Senator from Indiana', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'IN', 'startdate': '1981-01-05', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [97, 98, 99], 'enddate': '1987-01-03', 'person': 408970, 'party': 'Republican', 'id': 31616, 'district': None}",https://www.govtrack.us/congress/bills/98/s2496,S. 2496,Republican,S. 2496 (98th): Education Amendments of 1984
1983-12-01,"{'description': 'Senator from Idaho', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'ID', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 407355, 'party': 'Republican', 'id': 26605, 'district': None}",https://www.govtrack.us/congress/bills/98/s577,S. 577,Republican,"S. 577 (98th): An original bill to provide for the conveyance of certain Federal lands adjacent to Orchard and Lake Shore Drives, Lake Lowell, Boise project, Idaho."
1983-09-24,"{'description': 'Senator from Texas', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'TX', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 410894, 'party': 'Republican', 'id': 37942, 'district': None}",https://www.govtrack.us/congress/bills/98/s675,S. 675,Republican,"S. 675 (98th): Department of Defense Authorization Act, 1984"
1984-03-02,"{'description': 'Senator from Wyoming', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'WY', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 409923, 'party': 'Republican', 'id': 34803, 'district': None}",https://www.govtrack.us/congress/bills/98/s1388,S. 1388,Republican,S. 1388 (98th): Veterans’ Compensation and Program Improvements Amendments of 1983
1984-10-19,"{'website': '', 'description': ""Representative for Tennessee's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 16605, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404213, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr3382,H.R. 3382,Democrat,H.R. 3382 (98th): A bill for the relief of Dennis L. Dalton.
1984-10-30,"{'website': '', 'description': ""Representative for Virginia's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'VA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 331, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400043, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5121,H.R. 5121,Democrat,H.R. 5121 (98th): Virginia Wilderness Act of 1984
1983-12-08,"{'description': 'Senator from Idaho', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'ID', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 407355, 'party': 'Republican', 'id': 26605, 'district': None}",https://www.govtrack.us/congress/bills/98/s589,S. 589,Republican,"S. 589 (98th): An act to authorize $15,500,000 for capital improvement projects on Guam, and for other purposes."
1984-10-19,"{'website': '', 'description': ""Representative for California's 24th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 3617, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400425, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 24, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5603,H.R. 5603,Democrat,H.R. 5603 (98th): Developmental Disabilities Act of 1984
1984-05-31,"{'description': 'Senator from Iowa', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'IA', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 406003, 'party': 'Republican', 'id': 22258, 'district': None}",https://www.govtrack.us/congress/bills/98/s422,S. 422,Republican,S. 422 (98th): Controlled Substance Registrant Protection Act of 1984
1984-03-09,"{'website': '', 'description': ""Representative for New Jersey's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 21356, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 405687, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4957,H.R. 4957,Democrat,"H.R. 4957 (98th): A bill to apportion certain funds for construction of the National System of Interstate and Defense Highways for fiscal year 1985 and to increase the amount authorized to be expended for emergency relief under title 23, United States Cod"
1984-10-19,"{'description': 'Senator from Michigan', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'MI', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 409225, 'party': 'Democrat', 'id': 32555, 'district': None}",https://www.govtrack.us/congress/bills/98/s1868,S. 1868,Democrat,"S. 1868 (98th): A bill to add $17,996,558 to the budget ceiling for new acquisitions at Sleeping Bear Dunes National Lakeshore."
1983-08-05,"{'website': '', 'description': ""Representative for Indiana's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 22035, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 405939, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2973,H.R. 2973,Democrat,"H.R. 2973 (98th): An act to promote economic revitalization and facilitate expansion of economic opportunities in the Caribbean Basin region, to provide for backup withholding of tax from interest and dividends, and for other purposes."
1984-10-19,"{'website': '', 'description': ""Representative for Missouri's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MO', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 41222, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 411983, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4025,H.R. 4025,Democrat,"H.R. 4025 (98th): A bill to authorize the Administrator of General Services to transfer to the Smithsonian Institution without reimbursement the General Post Office Building and the site thereof located in the District of Columbia, and for other purposes."
1984-10-30,"{'website': '', 'description': ""Representative for New York's 25th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 269, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400035, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 25, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5402,H.R. 5402,Republican,"H.R. 5402 (98th): A bill to designate the United States Federal Building in Utica, New York, as the “Alexander Pirnie Federal Building”."
1984-10-09,"{'website': '', 'description': ""Representative for Texas's 12th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 40976, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 411912, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 12, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hjres649,H.J.Res. 649,Democrat,H.J.Res. 649 (98th): A joint resolution changing the date for the counting of the electoral votes in 1985.
1984-08-21,"{'description': 'Senator from Connecticut', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'CT', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 411421, 'party': 'Republican', 'id': 39502, 'district': None}",https://www.govtrack.us/congress/bills/98/s1429,S. 1429,Republican,S. 1429 (98th): Small Business Development Center Improvement Act of 1984
1984-10-30,"{'description': 'Senator from Wyoming', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'WY', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 409923, 'party': 'Republican', 'id': 34803, 'district': None}",https://www.govtrack.us/congress/bills/98/s1291,S. 1291,Republican,"S. 1291 (98th): An original bill to authorize appropriations to the Nuclear Regulatory Commission in accordance with section 261 of the Atomic Energy Act of 1954, and section 305 of the Energy Reorganization Act of 1974."
1984-08-29,"{'website': '', 'description': ""Representative for Arizona's 5th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AZ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 27341, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 407579, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 5, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4214,H.R. 4214,Democrat,"H.R. 4214 (98th): A bill to establish a State Mining and Mineral Resources Research Institute program, and for other purposes."
1984-10-24,"{'website': '', 'description': ""Representative for New Jersey's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 32975, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 409344, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6027,H.R. 6027,Democrat,H.R. 6027 (98th): Local Government Antitrust Act of 1984
1983-11-21,"{'website': '', 'description': ""Representative for Pennsylvania's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'PA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 15085, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 403738, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2920,H.R. 2920,Democrat,H.R. 2920 (98th): Veterans Health Care Amendments of 1983
1984-10-11,"{'website': '', 'description': ""Representative for Alabama's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 29284, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 408180, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4968,H.R. 4968,Democrat,H.R. 4968 (98th): A bill to provide for the conveyance by the Secretary of Energy of surface rights to certain parcels of land located on Naval Petroleum Reserve Numbered 2 in the State of California on which private residences are located.
1984-06-19,"{'website': '', 'description': ""Representative for Wisconsin's 7th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'WI', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 2493, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400300, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 7, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr3578,H.R. 3578,Democrat,H.R. 3578 (98th): Wisconsin Wilderness Act of 1984
1983-08-26,"{'website': '', 'description': ""Representative for California's 10th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 15201, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 403776, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 10, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr3232,H.R. 3232,Democrat,H.R. 3232 (98th): A bill to amend title 28 of the United States Code to authorize payment of travel and transportation expenses of newly appointed Special Agents of the Department of Justice.
1984-10-30,"{'website': '', 'description': ""Representative for Texas's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 19080, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 404954, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5189,H.R. 5189,Democrat,"H.R. 5189 (98th): A bill to amend section 3056 of title 18, United States Code, to update the authorities of the United States Secret Service, and for other purposes."
1984-10-30,"{'description': 'Senator from New York', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'NY', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 400563, 'party': 'Democrat', 'id': 4752, 'district': None}",https://www.govtrack.us/congress/bills/98/s2217,S. 2217,Democrat,S. 2217 (98th): Tandem Truck Safety Act of 1984
1984-10-30,"{'website': '', 'description': ""Representative for Oklahoma's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OK', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 36954, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 410589, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6221,H.R. 6221,Democrat,H.R. 6221 (98th): Fort Berthold Reservation Mineral Restoration Act
1984-10-19,"{'website': '', 'description': ""Representative for Minnesota's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MN', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 2472, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400299, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr1426,H.R. 1426,Democrat,H.R. 1426 (98th): A bill for the relief of Phillip Harper.
1984-10-30,"{'website': '', 'description': ""Representative for Nevada's 1st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NV', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 4236, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 300082, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 1, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4717,H.R. 4717,Democrat,"H.R. 4717 (98th): A bill to designate the United States Federal Building in Las Vegas, Nevada, as the “Foley Federal Building”."
1984-10-30,"{'website': '', 'description': ""Representative for Michigan's 18th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MI', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 8957, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 401847, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 18, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2087,H.R. 2087,Republican,H.R. 2087 (98th): A bill for the relief of Hans Robert Beisch.
1984-10-19,"{'website': '', 'description': ""Representative for New Jersey's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NJ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 21585, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 405775, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr932,H.R. 932,Democrat,H.R. 932 (98th): A bill for the relief of Harry Chen Tak Wong.
1983-12-08,"{'website': '', 'description': ""Representative for New York's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 5427, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400713, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4185,H.R. 4185,Democrat,"H.R. 4185 (98th): Department of Defense Appropriation Act, 1984"
1984-10-19,"{'website': '', 'description': ""Representative for Massachusetts's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'MA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 1129, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 400140, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr6228,H.R. 6228,Democrat,"H.R. 6228 (98th): An act providing for an extension until April 21, 1992, of five patents relating to oral hypoglycemic drugs of the sulfonylurea class."
1983-08-02,"{'description': 'Senator from Oregon', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class2', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'OR', 'startdate': '1979-01-15', 'title_long': 'Senator', 'senator_class_label': 'Class 2', 'congress_numbers': [96, 97, 98], 'enddate': '1985-01-03', 'person': 405212, 'party': 'Republican', 'id': 19840, 'district': None}",https://www.govtrack.us/congress/bills/98/s419,S. 419,Republican,"S. 419 (98th): A bill to provide that per capita payments to Indians may be made by tribal governments, and for other purposes."
1984-10-30,"{'website': '', 'description': ""Representative for California's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 3845, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 300011, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr4209,H.R. 4209,Democrat,H.R. 4209 (98th): Small Business and Federal Procurement Competition Enhancement Act of 1984
1984-10-30,"{'description': 'Senator from Oregon', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class3', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'OR', 'startdate': '1981-01-05', 'title_long': 'Senator', 'senator_class_label': 'Class 3', 'congress_numbers': [97, 98, 99], 'enddate': '1987-01-03', 'person': 408420, 'party': 'Republican', 'id': 30032, 'district': None}",https://www.govtrack.us/congress/bills/98/s2706,S. 2706,Republican,S. 2706 (98th): Hazardous Materials Transportation Act Amendments of 1984
1983-10-11,"{'website': '', 'description': ""Representative for Illinois's 21st congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 31447, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 408907, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 21, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2972,H.R. 2972,Democrat,"H.R. 2972 (98th): Military Construction Authorization Act, 1984"
1984-06-12,"{'website': '', 'description': ""Representative for Illinois's 22nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'IL', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 34792, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 409917, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 22, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr5287,H.R. 5287,Democrat,H.R. 5287 (98th): An act to amend title III of the Higher Education Act of 1965 to permit additional funds to be used to continue awards under certain multi-year grants.
1983-11-29,"{'website': '', 'description': ""Representative for Texas's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1983-01-03', 'id': 8902, 'congress_numbers': [98], 'title_long': 'Representative', 'enddate': '1985-01-03', 'senator_rank': None, 'person': 401837, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/98/hr2592,H.R. 2592,Democrat,"H.R. 2592 (98th): A bill to transfer from the Director of the Office of Management and Budget to the Administrator of General Services the responsibility for publication of the catalog of Federal domestic assistance programs, and for other purposes."
1984-10-30,"{'description': 'Senator from Vermont', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'VT', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 410242, 'party': 'Republican', 'id': 35882, 'district': None}",https://www.govtrack.us/congress/bills/98/s3021,S. 3021,Republican,"S. 3021 (98th): A bill to name the Federal Building in Elkins, West Virginia, the “Jennings Randolph Federal Center”."
1984-09-28,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 403346, 'party': 'Democrat', 'id': 13766, 'district': None}",https://www.govtrack.us/congress/bills/98/s598,S. 598,Democrat,"S. 598 (98th): A bill to authorize a land conveyance from the Department of Agriculture to Payson, Arizona."
1984-05-21,"{'description': 'Senator from Arizona', 'role_type_label': 'Senator', 'caucus': None, 'leadership_title': None, 'senator_class': 'class1', 'phone': None, 'senator_rank': None, 'extra': None, 'role_type': 'senator', 'title': 'Sen.', 'current': False, 'website': '', 'state': 'AZ', 'startdate': '1983-01-03', 'title_long': 'Senator', 'senator_class_label': 'Class 1', 'congress_numbers': [98, 99, 100], 'enddate': '1989-01-03', 'person': 403346, 'party': 'Democrat', 'id': 13766, 'district': None}",https://www.govtrack.us/congress/bills/98/s597,S. 597,Democrat,"S. 597 (98th): A bill to convey certain lands to Show Low, Arizona."
